race_id,year,circuit_name,driver_code,team,lap_number,position,lap_time_s,sector1_s,sector2_s,sector3_s,compound,tyre_age_laps,stint_id,pit_in_flag,pit_out_flag,safety_car_flag,virtual_sc_flag,grid_position,finish_position,pit_stop_duration_s,meteo_temp_c_annual_med,meteo_wind_ms_annual_med,lap_time_s_lag1,lap_time_s_lag2,lap_time_s_lag3,degradation_s_per_lap,pit_loss_est_s,pit_loss_time_s
2024_bahrain,2024,Bahrain,RIC,RB,55,13,97.375,30.713,42.581,24.081,SOFT,20.0,3,0,0,0,0,14.0,13.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RIC,RB,56,13,97.662,30.726,42.755,24.181,SOFT,21.0,3,0,0,0,0,14.0,13.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,1,3,99.228,,42.099,23.694,SOFT,4.0,1,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,2,3,96.635,30.829,42.038,23.768,SOFT,5.0,1,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,3,2,96.406,30.367,42.202,23.837,SOFT,6.0,1,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,4,2,97.738,31.135,42.609,23.994,SOFT,7.0,1,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,5,2,98.116,31.636,42.573,23.907,SOFT,8.0,1,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,6,2,97.784,31.36,42.508,23.916,SOFT,9.0,1,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,7,2,98.082,31.48,42.577,24.025,SOFT,10.0,1,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,8,2,97.862,31.238,42.646,23.978,SOFT,11.0,1,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,9,2,97.73,31.12,42.578,24.032,SOFT,12.0,1,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,10,2,97.782,31.247,42.538,23.997,SOFT,13.0,1,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,11,4,100.515,31.392,42.646,26.477,SOFT,14.0,1,1,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,12,11,118.46,52.57,42.189,23.701,HARD,1.0,2,0,1,0,0,3.0,5.0,24.766,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,13,7,97.167,30.759,42.479,23.929,HARD,2.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,14,7,97.571,30.851,42.74,23.98,HARD,3.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,15,4,96.922,31.038,42.152,23.732,HARD,4.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,16,3,96.683,31.03,42.084,23.569,HARD,5.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,17,3,96.234,30.747,41.766,23.721,HARD,6.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,18,4,97.819,31.462,42.532,23.825,HARD,7.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,19,4,97.233,31.101,42.267,23.865,HARD,8.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,20,4,96.732,30.862,42.099,23.771,HARD,9.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,21,4,96.769,30.87,42.18,23.719,HARD,10.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,22,4,96.992,30.84,42.313,23.839,HARD,11.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,23,4,96.954,31.043,42.088,23.823,HARD,12.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,24,4,96.736,30.867,42.107,23.762,HARD,13.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,25,4,96.928,30.941,42.199,23.788,HARD,14.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,26,4,96.801,30.867,42.161,23.773,HARD,15.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,27,4,96.815,30.93,42.115,23.77,HARD,16.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,28,4,96.911,30.98,42.149,23.782,HARD,17.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,29,4,97.066,30.993,42.224,23.849,HARD,18.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,30,4,97.186,31.03,42.221,23.935,HARD,19.0,2,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,31,5,99.405,31.061,42.153,26.191,HARD,20.0,2,1,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,32,9,117.267,52.151,41.641,23.475,HARD,1.0,3,0,1,0,0,3.0,5.0,24.95,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,33,9,95.838,30.638,41.572,23.628,HARD,2.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,34,6,95.241,30.286,41.651,23.304,HARD,3.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,35,4,95.772,30.587,41.817,23.368,HARD,4.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,36,4,95.434,30.608,41.494,23.332,HARD,5.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,37,4,95.481,30.566,41.586,23.329,HARD,6.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,38,4,95.479,30.6,41.469,23.41,HARD,7.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,39,4,95.204,30.547,41.329,23.328,HARD,8.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,40,4,95.065,30.39,41.347,23.328,HARD,9.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,41,4,95.093,30.541,41.25,23.302,HARD,10.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,42,4,95.136,30.57,41.196,23.37,HARD,11.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,43,4,95.193,30.626,41.237,23.33,HARD,12.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,44,4,95.162,30.573,41.252,23.337,HARD,13.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,45,4,95.276,30.599,41.328,23.349,HARD,14.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,46,5,96.657,30.649,42.244,23.764,HARD,15.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,47,5,95.805,30.525,41.724,23.556,HARD,16.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,48,5,96.059,30.794,41.795,23.47,HARD,17.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,49,5,95.954,30.723,41.727,23.504,HARD,18.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,50,5,96.181,30.691,41.93,23.56,HARD,19.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,51,5,95.852,30.639,41.734,23.479,HARD,20.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,52,5,96.186,30.678,41.927,23.581,HARD,21.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,53,5,95.979,30.752,41.74,23.487,HARD,22.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,54,5,96.013,30.744,41.687,23.582,HARD,23.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,55,5,96.151,30.818,41.709,23.624,HARD,24.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,56,5,96.35,30.808,41.885,23.657,HARD,25.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,RUS,Mercedes,57,5,96.44,30.765,42.018,23.657,HARD,26.0,3,0,0,0,0,3.0,5.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,1,5,100.62,,42.861,23.765,SOFT,4.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,2,5,97.236,30.974,42.366,23.896,SOFT,5.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,3,5,97.08,31.049,42.179,23.852,SOFT,6.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,4,5,97.264,30.957,42.373,23.934,SOFT,7.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,5,5,98.032,30.967,42.821,24.244,SOFT,8.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,6,5,97.741,30.879,42.803,24.059,SOFT,9.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,7,5,98.26,30.847,43.148,24.265,SOFT,10.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,8,5,98.183,31.341,42.701,24.141,SOFT,11.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,9,5,98.03,30.99,42.868,24.172,SOFT,12.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,10,5,97.608,30.819,42.638,24.151,SOFT,13.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,11,3,97.656,31.266,42.386,24.004,SOFT,14.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,12,2,97.65,31.089,42.46,24.101,SOFT,15.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,13,2,97.243,31.025,42.212,24.006,SOFT,16.0,1,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,14,2,99.753,31.011,42.119,26.623,SOFT,17.0,1,1,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,15,7,117.225,51.656,42.013,23.556,HARD,1.0,2,0,1,0,0,4.0,3.0,24.58,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,16,5,96.376,30.412,42.131,23.833,HARD,2.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,17,4,95.507,30.202,41.758,23.547,HARD,3.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,18,3,96.088,30.59,41.964,23.534,HARD,4.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,19,3,96.236,30.805,41.897,23.534,HARD,5.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,20,3,96.034,30.786,41.66,23.588,HARD,6.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,21,3,96.104,30.796,41.752,23.556,HARD,7.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,22,3,96.008,30.686,41.77,23.552,HARD,8.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,23,3,96.149,30.738,41.797,23.614,HARD,9.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,24,3,96.2,30.698,41.881,23.621,HARD,10.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,25,3,96.22,30.724,41.907,23.589,HARD,11.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,26,3,96.221,30.714,41.878,23.629,HARD,12.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,27,3,96.272,30.807,41.836,23.629,HARD,13.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,28,3,96.534,30.901,41.965,23.668,HARD,14.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,29,3,96.6,30.852,41.97,23.778,HARD,15.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,30,3,96.337,30.746,41.897,23.694,HARD,16.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,31,3,96.537,30.851,41.959,23.727,HARD,17.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,32,3,96.762,30.873,42.115,23.774,HARD,18.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,33,3,96.556,30.833,41.987,23.736,HARD,19.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,34,3,96.551,30.858,41.933,23.76,HARD,20.0,2,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,35,3,99.274,30.872,42.117,26.285,HARD,21.0,2,1,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,36,3,115.62,50.852,41.528,23.24,HARD,1.0,3,0,1,0,0,4.0,3.0,23.886,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,37,3,95.302,30.695,41.39,23.217,HARD,2.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,38,3,95.1,30.631,41.329,23.14,HARD,3.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,39,3,94.709,30.481,41.066,23.162,HARD,4.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,40,3,94.739,30.382,41.146,23.211,HARD,5.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,41,3,95.041,30.638,41.205,23.198,HARD,6.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,42,3,94.861,30.448,41.195,23.218,HARD,7.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,43,3,94.795,30.387,41.201,23.207,HARD,8.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,44,3,94.507,30.35,40.971,23.186,HARD,9.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,45,3,94.79,30.398,41.123,23.269,HARD,10.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,46,3,94.853,30.466,41.116,23.271,HARD,11.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,47,3,94.901,30.455,41.086,23.36,HARD,12.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,48,3,94.981,30.602,41.028,23.351,HARD,13.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,49,3,95.44,30.499,41.58,23.361,HARD,14.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,50,3,95.142,30.468,41.331,23.343,HARD,15.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,51,3,95.282,30.502,41.387,23.393,HARD,16.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,52,3,95.083,30.522,41.259,23.302,HARD,17.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,53,3,95.211,30.491,41.288,23.432,HARD,18.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,54,3,95.309,30.555,41.277,23.477,HARD,19.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,55,3,95.407,30.699,41.192,23.516,HARD,20.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,56,3,95.305,30.593,41.18,23.532,HARD,21.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAI,Ferrari,57,3,95.327,30.55,41.125,23.652,HARD,22.0,3,0,0,0,0,4.0,3.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,1,15,105.921,,43.162,24.178,SOFT,1.0,1,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,2,14,98.481,31.096,43.005,24.38,SOFT,2.0,1,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,3,14,98.707,31.105,43.155,24.447,SOFT,3.0,1,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,4,14,98.39,31.044,42.904,24.442,SOFT,4.0,1,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,5,14,98.757,31.048,43.209,24.5,SOFT,5.0,1,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,6,14,98.582,31.037,42.981,24.564,SOFT,6.0,1,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,7,14,99.464,31.373,43.491,24.6,SOFT,7.0,1,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,8,14,99.58,31.566,43.336,24.678,SOFT,8.0,1,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,9,13,99.366,31.398,43.299,24.669,SOFT,9.0,1,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,10,20,,83.3,46.732,31.828,SOFT,10.0,1,1,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,11,20,132.438,64.866,42.959,24.613,HARD,1.0,2,0,1,0,0,18.0,20.0,35.725,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,12,20,98.493,31.666,42.766,24.061,HARD,2.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,13,20,100.989,31.427,43.601,25.961,HARD,3.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,14,20,101.47,34.301,43.043,24.126,HARD,4.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,15,20,97.594,31.044,42.414,24.136,HARD,5.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,16,20,101.37,34.383,42.896,24.091,HARD,6.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,17,20,99.758,31.181,42.77,25.807,HARD,7.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,18,20,98.077,31.257,42.709,24.111,HARD,8.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,19,20,97.742,31.201,42.532,24.009,HARD,9.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,20,20,97.82,31.11,42.663,24.047,HARD,10.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,21,20,98.009,31.167,42.681,24.161,HARD,11.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,22,20,97.728,31.115,42.516,24.097,HARD,12.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,23,20,97.621,31.065,42.487,24.069,HARD,13.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,24,20,99.437,31.076,42.618,25.743,HARD,14.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,25,20,99.093,32.025,42.881,24.187,HARD,15.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,26,20,97.859,31.152,42.533,24.174,HARD,16.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,27,20,98.288,31.178,42.806,24.304,HARD,17.0,2,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,28,20,100.535,31.128,42.603,26.804,HARD,18.0,2,1,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,29,20,121.581,52.601,45.132,23.848,HARD,1.0,3,0,1,0,0,18.0,20.0,25.143,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,30,20,95.715,30.623,41.483,23.609,HARD,2.0,3,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,31,20,96.713,30.539,42.489,23.685,HARD,3.0,3,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,32,20,96.563,30.82,41.868,23.875,HARD,4.0,3,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,33,20,97.433,30.732,42.718,23.983,HARD,5.0,3,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,34,20,96.475,30.708,41.944,23.823,HARD,6.0,3,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,35,20,96.859,31.015,42.023,23.821,HARD,7.0,3,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,36,20,96.462,30.805,41.808,23.849,HARD,8.0,3,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,37,20,96.785,30.826,42.127,23.832,HARD,9.0,3,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,38,20,96.732,30.786,42.026,23.92,HARD,10.0,3,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,39,20,97.016,30.987,42.097,23.932,HARD,11.0,3,0,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,40,20,99.817,30.76,42.614,26.443,HARD,12.0,3,1,0,0,0,18.0,20.0,,28.9,14.8,,,,,,
2024_bahrain,2024,Bahrain,SAR,Williams,41,20,120.282,55.516,41.323,23.443,SOFT,1.0,4,0,1,0,0,18.0,20.0,25.429,28.9,14.8,,,,,,
